player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_def,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_def,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Ken Sema,SWE,MF,Watford,27,1993,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.54,0.54,0.0,0.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,68.4,272.0,84.0,5.0,5.0,100.0,5.0,9.0,55.6,2.0,4.0,50.0,-0.5,2.0,1.0,0.0,0.0,0.0,16.0,3.0,2.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,10.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,2.0,13.3,4.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,32.0,2.0,10.0,17.0,7.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,14.0,94.0,75.0,4.0,1.0,0.0,31.0,18.0,58.1,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,33.3
Luke Shaw,ENG,DF,Manchester Utd,26,1995,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.08,0.11,0.03,0.11,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,39.0,48.0,81.3,667.0,364.0,22.0,25.0,88.0,13.0,15.0,86.7,4.0,6.0,66.7,-0.1,2.0,3.0,1.0,0.0,4.0,34.0,14.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,3.0,0.0,22.0,17.0,9.0,26.0,7.0,3.0,11.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,16.0,6.0,37.5,4.0,8.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,16.0,25.0,18.0,2.0,43.0,1.0,3.0,33.3,2.0,0.0,35.0,199.0,94.0,4.0,0.0,1.0,33.0,28.0,84.8,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
Jonjo Shelvey,ENG,MF,Newcastle Utd,29,1992,1.0,1.0,69.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.14,0.14,0.0,0.14,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,36.0,83.3,737.0,247.0,7.0,8.0,87.5,17.0,18.0,94.4,6.0,9.0,66.7,-0.1,1.0,7.0,2.0,0.0,6.0,35.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,26.0,1.0,9.0,3.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.61,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,13.0,3.0,23.1,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,11.0,26.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,22.0,146.0,64.0,5.0,0.0,0.0,27.0,27.0,100.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,100.0
Fábio Silva,POR,FW,Wolves,19,2002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Skipp,ENG,MF,Tottenham,20,2000,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,84.6,408.0,53.0,8.0,9.0,88.9,13.0,14.0,92.9,1.0,3.0,33.3,0.0,0.0,2.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,33.3,2.0,26.0,5.0,19.2,17.0,6.0,3.0,5.0,2.0,0.0,3.0,2.0,1.0,0.0,36.0,6.0,16.0,21.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,17.0,66.0,5.0,0.0,0.0,0.0,20.0,19.0,95.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0
Emile Smith-Rowe,ENG,MF,Arsenal,21,2000,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.12,0.38,0.5,0.12,0.5,1.0,2.0,1.0,0.0,50.0,2.0,1.0,0.0,0.0,0.06,-0.1,-0.1,48.0,50.0,96.0,746.0,269.0,23.0,24.0,95.8,21.0,21.0,100.0,3.0,4.0,75.0,-0.4,2.0,1.0,5.0,0.0,12.0,49.0,1.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,4.0,3.0,10.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,45.5,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,0.0,5.0,31.0,34.0,5.0,58.0,2.0,3.0,66.7,2.0,0.0,50.0,371.0,209.0,11.0,9.0,3.0,56.0,50.0,89.3,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,66.7
Tomáš Souček,CZE,MF,West Ham,26,1995,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.6,0.2,0.0,0.59,0.0,0.59,0.2,0.2,1.0,4.0,1.0,0.0,25.0,4.0,1.0,0.25,1.0,0.05,0.4,0.8,32.0,37.0,86.5,635.0,87.0,13.0,13.0,100.0,14.0,18.0,77.8,5.0,5.0,100.0,0.0,0.0,3.0,1.0,0.0,3.0,37.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,4.0,5.0,3.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,33.3,2.0,17.0,7.0,41.2,5.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,52.0,6.0,11.0,27.0,19.0,4.0,52.0,1.0,1.0,100.0,1.0,0.0,29.0,173.0,124.0,5.0,2.0,0.0,38.0,31.0,81.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,4.0,42.9
Boubakary Soumaré,FRA,MF,Leicester City,22,1999,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,87.5,239.0,14.0,7.0,9.0,77.8,4.0,4.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,22.0,1.0,4.0,13.0,5.0,0.0,22.0,1.0,1.0,100.0,1.0,0.0,18.0,56.0,5.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Çağlar Söyüncü,TUR,DF,Leicester City,25,1996,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,88.0,90.9,1637.0,549.0,15.0,15.0,100.0,57.0,61.0,93.4,8.0,11.0,72.7,0.0,0.0,2.0,0.0,0.0,0.0,86.0,2.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,3.0,7.0,30.0,56.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,16.7,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,95.0,14.0,57.0,42.0,1.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,76.0,270.0,127.0,1.0,0.0,0.0,82.0,79.0,96.3,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0
Jack Stephens,ENG,DF,Southampton,27,1994,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,39.0,74.4,713.0,211.0,7.0,8.0,87.5,12.0,14.0,85.7,10.0,17.0,58.8,0.0,0.0,3.0,0.0,0.0,6.0,37.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,13.0,2.0,30.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,20.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,51.0,2.0,26.0,28.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,21.0,166.0,112.0,3.0,0.0,0.0,31.0,30.0,96.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,75.0
Raheem Sterling,ENG,FW,Manchester City,26,1994,1.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,0.8,1.0,1.0,0.0,100.0,1.3,1.3,0.0,0.0,0.05,0.0,0.0,25.0,28.0,89.3,289.0,52.0,21.0,21.0,100.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,2.0,1.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.61,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,12.5,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,2.0,13.0,28.0,8.0,38.0,0.0,2.0,0.0,0.0,0.0,36.0,177.0,133.0,6.0,3.0,2.0,45.0,35.0,77.8,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Pascal Struijk,NED,DF,Leeds United,22,1999,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,51.0,84.3,988.0,195.0,5.0,5.0,100.0,28.0,28.0,100.0,8.0,15.0,53.3,0.0,0.0,1.0,0.0,0.0,2.0,51.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,7.0,38.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,3.0,33.3,2.0,15.0,4.0,26.7,6.0,9.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,62.0,15.0,51.0,13.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,36.0,172.0,112.0,1.0,0.0,0.0,42.0,41.0,97.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0
Japhet Tanganga,ENG,DF,Tottenham,22,1999,1.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,32.0,90.6,561.0,256.0,16.0,17.0,94.1,9.0,9.0,100.0,3.0,5.0,60.0,-0.3,1.0,0.0,0.0,0.0,3.0,20.0,12.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,10.0,8.0,0.0,20.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,46.7,10.0,4.0,1.0,5.0,1.0,0.0,4.0,3.0,3.0,0.0,50.0,6.0,19.0,18.0,14.0,1.0,39.0,0.0,1.0,0.0,0.0,0.0,14.0,27.0,19.0,1.0,1.0,0.0,20.0,18.0,90.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,50.0
Matt Targett,ENG,DF,Aston Villa,25,1995,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,83.3,469.0,166.0,11.0,12.0,91.7,11.0,13.0,84.6,3.0,5.0,60.0,0.0,1.0,2.0,1.0,0.0,4.0,26.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,6.0,6.0,21.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,1.0,10.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,33.0,0.0,4.0,22.0,7.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,22.0,44.0,31.0,2.0,0.0,0.0,27.0,25.0,92.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
James Tarkowski,ENG,DF,Burnley,28,1992,1.0,1.0,90.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.4,0.4,0.0,0.43,0.0,0.43,0.43,0.43,1.0,3.0,1.0,0.0,33.3,3.0,1.0,0.33,1.0,0.14,0.6,0.6,17.0,21.0,81.0,388.0,166.0,4.0,5.0,80.0,9.0,10.0,90.0,4.0,6.0,66.7,0.0,0.0,3.0,1.0,0.0,3.0,21.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,8.0,3.0,12.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,100.0,0.0,9.0,2.0,22.2,7.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,5.0,0.0,37.0,5.0,16.0,17.0,7.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,14.0,81.0,48.0,0.0,1.0,0.0,17.0,15.0,88.2,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,4.0,3.0,57.1
Nuno Tavares,POR,DF,Arsenal,21,2000,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,0.1,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.02,0.0,0.0,7.0,7.0,100.0,109.0,20.0,4.0,4.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,18.0,1.0,5.0,8.0,7.0,0.0,16.0,1.0,2.0,50.0,1.0,0.0,10.0,43.0,26.0,2.0,0.0,0.0,9.0,9.0,100.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,66.7
Charlie Taylor,ENG,DF,Burnley,27,1993,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.15,0.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,53.0,66.0,623.0,342.0,17.0,19.0,89.5,10.0,15.0,66.7,5.0,14.0,35.7,-0.1,1.0,2.0,1.0,1.0,3.0,39.0,14.0,1.0,0.0,8.0,1.0,5.0,0.0,0.0,0.0,0.0,19.0,15.0,19.0,36.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,5.0,4.0,0.0,66.0,3.0,24.0,25.0,21.0,1.0,53.0,1.0,1.0,100.0,1.0,0.0,34.0,283.0,133.0,4.0,1.0,0.0,33.0,31.0,93.9,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,75.0
Nathan Tella,ENG,MF,Southampton,22,1999,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,18.0,6.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,6.0,1.0,8.0,0.0,2.0,0.0,1.0,1.0,7.0,13.0,9.0,0.0,0.0,0.0,8.0,6.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Luke Thomas,ENG,DF,Leicester City,20,2001,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,71.0,87.3,1037.0,356.0,28.0,29.0,96.6,29.0,32.0,90.6,4.0,9.0,44.4,0.0,0.0,3.0,2.0,0.0,6.0,55.0,16.0,2.0,0.0,6.0,1.0,0.0,2.0,0.0,2.0,0.0,46.0,17.0,8.0,50.0,8.0,1.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,5.0,20.0,4.0,12.0,4.0,33.3,4.0,4.0,4.0,2.0,2.0,0.0,0.0,3.0,4.0,0.0,87.0,3.0,24.0,48.0,18.0,0.0,72.0,0.0,2.0,0.0,1.0,0.0,56.0,194.0,119.0,5.0,0.0,0.0,61.0,57.0,93.4,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Youri Tielemans,BEL,MF,Leicester City,24,1997,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.1,0.12,0.02,0.12,1.0,1.0,1.0,0.0,100.0,1.0,1.0,0.0,0.0,0.02,0.0,0.0,72.0,86.0,83.7,1333.0,281.0,30.0,38.0,78.9,33.0,35.0,94.3,9.0,13.0,69.2,-0.1,1.0,4.0,1.0,0.0,4.0,80.0,6.0,2.0,0.0,15.0,2.0,1.0,3.0,0.0,1.0,0.0,73.0,6.0,7.0,14.0,70.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,3.0,5.0,60.0,2.0,9.0,5.0,55.6,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,94.0,4.0,23.0,57.0,20.0,0.0,88.0,1.0,1.0,100.0,1.0,0.0,63.0,214.0,135.0,5.0,4.0,0.0,78.0,75.0,96.2,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
